url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_special_chars,digit_ratio,letter_ratio,has_port,url_entropy,domain_length,num_subdomains,has_ip_address,has_at_symbol,has_double_slash_redirect,tld_suspicious,has_hyphen_in_domain,subdomain_depth,path_length,num_query_params,has_fragment,path_depth,has_hex_encoding,num_digits_in_path,path_entropy,has_phishing_keywords,has_brand_keywords,has_https,has_login_words,suspicious_tld,brand_in_domain,is_official_domain,is_brand_impersonation,min_levenshtein_to_official,is_typosquatting,brand_mismatch_score,has_phishing_keywords_enhanced,combined_suspicious_score,is_bare_domain,label
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.7871,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
20,1,0,0,2,0,0.0,0.8,0,3.6464,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
43,5,0,0,3,0,0.023255813953488372,0.7674418604651163,0,4.0894,34,4,0,0,0,0,0,4,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1
84,2,0,2,6,0,0.10714285714285714,0.7619047619047619,0,5.1494,15,1,0,0,0,0,0,1,61,0,0,4,0,9,5.0616,0,1,1,0,0,1,0,1,0,0,1,1,5,0,1
27,1,0,0,3,0,0.0,0.8148148148148148,0,3.8842,18,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1
37,2,3,0,4,0,0.2702702702702703,0.4594594594594595,0,4.2834,25,1,0,0,0,0,1,1,4,0,0,2,0,0,1.5,0,0,1,0,0,0,0,0,13,0,0,0,0,0,1
12,1,0,0,2,0,0.0,0.6666666666666666,0,3.2516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,1,0,0,2,0,0.0,0.8518518518518519,0,3.8101,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,13,0,0,0,0,1,0
24,1,0,0,2,0,0.0,0.8333333333333334,0,3.9387,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.3736,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.5725,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.6163,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
92,3,0,1,8,0,0.010869565217391304,0.8478260869565217,0,4.3234,22,1,0,0,0,0,0,1,62,0,0,6,0,1,4.1577,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1
44,2,1,0,4,0,0.0,0.8181818181818182,0,4.2999,31,1,0,0,0,0,1,1,5,0,0,2,0,0,1.9219,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.4058,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
21,2,0,0,2,0,0.0,0.7619047619047619,0,3.6897,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
31,2,0,0,3,0,0.0,0.8064516129032258,0,3.9621,22,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.7216,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
22,1,0,0,3,0,0.0,0.7727272727272727,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,1,0,0,2,0,0.0,0.8518518518518519,0,3.9582,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0
24,1,0,0,2,0,0.0,0.8333333333333334,0,4.0535,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
44,2,0,0,3,0,0.18181818181818182,0.6818181818181818,0,4.6524,35,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,1
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,3.9706,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.6144,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.3816,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
48,2,1,0,2,0,0.16666666666666666,0.7083333333333334,0,4.4961,41,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1
14,1,0,0,2,0,0.0,0.7142857142857143,0,3.5216,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23,2,0,0,3,0,0.043478260869565216,0.6956521739130435,0,3.882,8,1,0,0,0,0,0,1,7,0,0,1,0,1,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.7849,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
41,2,2,0,3,0,0.0,0.8048780487804879,0,4.1531,32,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,1
21,1,0,0,2,0,0.09523809523809523,0.7142857142857143,0,3.5945,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.5725,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.6178,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
21,2,0,0,2,0,0.0,0.7619047619047619,0,3.8802,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.8269,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
27,1,1,0,3,0,0.0,0.7777777777777778,0,4.1064,18,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.6144,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
41,1,1,0,3,0,0.07317073170731707,0.7317073170731707,0,4.485,14,0,0,0,0,1,1,0,7,1,0,1,0,0,2.8074,1,0,0,0,1,0,0,0,9,0,0,1,5,0,1
16,1,0,0,2,0,0.0,0.75,0,3.625,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.6144,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
23,2,0,0,3,0,0.0,0.7391304347826086,0,4.056,8,1,0,0,0,0,0,1,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42,1,0,0,3,0,0.0,0.8809523809523809,0,3.9274,33,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,1
20,1,1,0,2,0,0.0,0.75,0,3.5087,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
40,2,2,0,3,0,0.15,0.65,0,4.4464,31,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,1
41,2,2,0,3,0,0.0,0.8048780487804879,0,4.2411,33,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.8219,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.8802,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
26,1,0,0,3,0,0.038461538461538464,0.7692307692307693,0,3.6903,10,0,0,0,0,0,0,0,8,0,0,1,0,0,2.75,1,1,1,0,0,1,0,1,1,1,1,1,10,0,1
16,1,0,0,2,0,0.0,0.75,0,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16,1,0,0,2,0,0.0,0.75,0,3.5778,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
52,3,0,0,5,0,0.25,0.5769230769230769,0,4.3901,22,2,0,0,0,0,0,2,22,0,0,3,0,13,3.0495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,2,1,0,3,0,0.14634146341463414,0.6829268292682927,0,4.4915,32,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,1
42,2,1,0,2,0,0.14285714285714285,0.7142857142857143,0,4.3773,35,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1
17,1,0,0,2,0,0.058823529411764705,0.7058823529411765,0,3.5725,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
20,1,0,0,3,0,0.1,0.65,0,3.7842,5,0,0,0,0,0,0,0,7,0,0,1,0,2,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,3,0,0.0,0.7391304347826086,0,3.7251,14,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39,2,2,0,3,0,0.15384615384615385,0.6410256410256411,0,4.3168,30,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,1
65,6,0,0,4,0,0.015384615384615385,0.8,0,4.5992,18,0,0,0,0,0,0,0,17,0,0,1,0,1,3.7345,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1
38,2,1,0,4,0,0.0,0.7894736842105263,0,3.9752,23,1,0,0,0,0,1,1,7,0,0,2,0,0,2.5216,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1
28,1,0,0,2,0,0.0,0.8571428571428571,0,4.0391,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,1
49,2,1,0,4,0,0.02040816326530612,0.8163265306122449,0,4.1887,21,0,0,0,0,0,1,0,20,0,0,2,0,0,3.6842,0,0,1,0,0,0,0,0,14,0,0,0,0,0,1
46,2,1,0,4,0,0.0,0.8260869565217391,0,4.1514,22,0,0,0,0,0,1,0,16,0,0,2,0,0,3.4528,1,0,1,1,0,0,0,0,15,0,0,1,2,0,1
33,1,1,0,3,0,0.0,0.8181818181818182,0,3.8967,19,0,0,0,0,0,1,0,7,0,0,1,0,0,2.5216,1,1,0,0,0,1,0,1,8,0,1,1,7,0,1
28,1,1,0,3,0,0.0,0.7857142857142857,0,3.7979,13,0,0,0,0,0,1,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1
39,2,2,0,3,0,0.05128205128205128,0.7435897435897436,0,4.4068,31,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
78,2,5,0,3,0,0.358974358974359,0.5,0,5.0591,14,0,0,0,0,0,0,0,56,0,0,1,0,28,4.6755,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
38,2,0,0,3,0,0.0,0.8421052631578947,0,3.9579,20,0,0,0,0,0,0,0,10,0,0,1,0,0,3.3219,0,0,1,0,0,0,0,0,12,0,0,0,0,0,1
18,2,0,0,2,0,0.0,0.7222222222222222,0,3.6144,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.6163,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.1899,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28,2,0,0,3,0,0.0,0.7857142857142857,0,4.209,19,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.7345,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,6,0,0,1,2,1,0
76,6,0,0,6,0,0.013157894736842105,0.8157894736842105,0,4.356,37,3,0,0,0,0,0,3,31,0,0,4,0,1,3.9378,0,0,1,0,0,0,0,0,12,0,0,0,0,0,1
28,1,0,0,3,0,0.10714285714285714,0.7142857142857143,0,4.3249,11,0,0,0,0,0,0,0,9,0,0,1,0,3,3.1699,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1
23,2,0,0,3,0,0.0,0.7391304347826086,0,4.056,8,1,0,0,0,0,0,1,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,3,0,0.0,0.8285714285714286,0,4.1859,26,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,4.0219,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.6819,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
37,2,0,0,2,0,0.2702702702702703,0.5945945945945946,0,4.4527,30,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,10,0,0,0,3,1,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.6163,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
23,1,0,0,2,0,0.0,0.8260869565217391,0,4.0888,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
37,1,1,0,3,0,0.0,0.8378378378378378,0,3.9927,22,0,0,0,0,1,1,0,7,0,0,1,0,0,2.5216,1,0,1,0,1,0,0,0,15,0,0,1,5,0,1
23,1,0,0,3,0,0.13043478260869565,0.6521739130434783,0,4.0231,4,0,0,0,0,0,0,0,11,0,0,1,0,3,3.4594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
83,3,0,0,3,0,0.0963855421686747,0.8192771084337349,0,4.7572,74,2,0,0,0,0,0,2,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,1
39,2,2,0,2,0,0.0,0.8205128205128205,0,4.1091,31,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,14,0,0,1,2,1,1
44,2,1,0,3,0,0.0,0.8409090909090909,0,4.1807,26,1,0,0,0,0,0,1,10,0,0,1,0,0,3.1219,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.4087,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
35,2,0,0,2,0,0.0,0.8571428571428571,0,3.7614,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,1
68,3,2,0,5,0,0.20588235294117646,0.6323529411764706,0,4.6239,43,1,0,0,0,0,1,1,17,0,0,3,0,0,3.5725,0,0,1,0,0,0,0,0,23,0,0,0,0,0,1
22,1,1,0,2,0,0.045454545454545456,0.7272727272727273,0,3.8454,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
19,1,0,0,2,0,0.15789473684210525,0.631578947368421,0,3.7216,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
24,1,1,0,3,0,0.0,0.75,0,3.9702,15,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1
38,2,2,0,3,0,0.15789473684210525,0.631578947368421,0,4.4489,30,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
47,1,2,0,3,0,0.0,0.851063829787234,0,3.9954,38,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,1
76,2,4,0,6,0,0.23684210526315788,0.5921052631578947,0,4.7491,18,1,0,0,0,0,0,1,50,0,0,4,0,18,4.2313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,1,0,0,2,0,0.0,0.8461538461538461,0,3.8403,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0
28,1,0,0,2,0,0.0,0.8571428571428571,0,3.7804,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0
36,2,0,0,3,0,0.0,0.8333333333333334,0,4.086,27,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,1
43,1,0,0,5,0,0.23255813953488372,0.6046511627906976,0,4.7026,12,0,0,0,0,1,0,0,23,0,0,3,0,2,3.8492,0,0,1,0,1,0,0,0,8,0,0,0,3,0,1
37,2,1,0,2,0,0.24324324324324326,0.5945945945945946,0,4.5404,29,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,1
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.6402,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21,1,1,0,3,0,0.047619047619047616,0.6666666666666666,0,3.5945,6,0,0,0,0,0,1,0,7,0,0,1,0,1,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.9395,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.6819,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
46,3,1,0,6,0,0.021739130434782608,0.6739130434782609,0,4.3652,7,1,0,0,0,0,0,1,2,1,0,1,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,3,0,0.1111111111111111,0.6666666666666666,0,4.2084,18,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1
21,1,1,0,2,0,0.0,0.7619047619047619,0,3.5945,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.4058,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
57,2,0,0,4,0,0.3684210526315789,0.5087719298245614,0,4.7474,27,1,0,0,0,0,0,1,22,0,0,2,0,19,3.352,0,0,1,0,0,0,0,0,12,0,0,0,0,0,1
23,1,0,0,3,0,0.08695652173913043,0.6956521739130435,0,3.9362,4,0,0,0,0,0,0,0,11,0,0,1,0,2,3.2776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,1,1,0,4,0,0.0,0.825,0,4.2153,19,0,0,0,0,0,1,0,13,0,0,2,0,0,3.3927,1,1,1,1,0,1,0,1,9,0,1,1,7,0,1
20,1,0,0,2,0,0.0,0.8,0,3.7842,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
21,1,1,0,2,0,0.09523809523809523,0.6666666666666666,0,3.749,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
16,1,0,0,2,0,0.125,0.625,0,3.3278,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40,2,1,0,3,0,0.0,0.825,0,4.2464,26,1,0,0,0,0,0,1,6,0,0,1,0,0,2.585,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1
84,2,1,1,6,0,0.13095238095238096,0.7380952380952381,0,5.208,15,1,0,0,0,0,0,1,61,0,0,4,0,11,5.0739,0,1,1,0,0,1,0,1,0,0,1,1,5,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.7216,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
30,1,1,0,3,0,0.0,0.8,0,3.8729,7,0,0,0,0,0,0,0,15,0,0,1,0,0,3.1899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,1,0,0,3,0,0.08571428571428572,0.7714285714285715,0,4.6506,9,0,0,0,0,0,0,0,18,0,0,1,0,3,3.8366,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1
36,3,0,0,4,0,0.0,0.7777777777777778,0,4.0515,21,2,0,0,0,0,0,2,7,0,0,2,0,0,2.5216,1,0,1,1,0,0,0,0,0,0,0,1,2,0,1
54,3,2,1,3,0,0.09259259259259259,0.7222222222222222,0,4.5301,32,1,0,0,0,0,1,1,14,0,0,1,0,0,3.3788,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1
30,1,1,0,3,0,0.0,0.8,0,4.0062,15,0,0,0,0,0,1,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.7888,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
17,1,0,0,2,0,0.17647058823529413,0.5882352941176471,0,3.6901,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
31,1,0,0,3,0,0.03225806451612903,0.8064516129032258,0,4.2761,12,0,0,0,0,0,0,0,11,0,0,1,0,1,3.4594,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1
22,1,0,0,3,0,0.0,0.7727272727272727,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.8219,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
22,1,1,0,2,0,0.0,0.7727272727272727,0,3.9706,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,1,1,0,0,0,0,8,0,0,1,2,1,1
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.4226,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1
18,2,0,0,2,0,0.0,0.7222222222222222,0,3.8366,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
43,2,2,0,3,0,0.13953488372093023,0.6744186046511628,0,4.2977,34,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,1
46,1,1,0,3,0,0.0,0.8260869565217391,0,4.1563,16,0,0,0,0,0,1,0,6,1,0,1,0,0,2.585,1,0,1,1,0,0,0,0,8,0,0,1,2,0,1
18,2,0,0,2,0,0.0,0.7222222222222222,0,3.5724,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.9706,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
88,2,1,1,3,0,0.03409090909090909,0.8522727272727273,0,4.8779,35,1,0,0,0,0,0,1,17,1,0,1,0,0,3.3816,1,0,1,0,0,0,0,0,6,0,0,1,2,0,1
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.9706,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
71,3,1,0,3,0,0.29577464788732394,0.5915492957746479,0,4.796,43,1,0,0,0,0,1,1,20,0,0,1,0,5,3.9842,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
42,2,2,0,3,0,0.09523809523809523,0.7142857142857143,0,4.3297,24,1,0,0,0,0,0,1,10,0,0,1,0,1,3.1219,1,0,1,0,0,0,0,0,8,0,0,1,2,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.3816,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
